feedtype,feedurl
station_information,https://api.nextbike.net/maps/gbfs/v1/nextbike_nj/en/station_information.json
station_status,https://api.nextbike.net/maps/gbfs/v1/nextbike_nj/en/station_status.json
free_bike_status,https://api.nextbike.net/maps/gbfs/v1/nextbike_nj/en/free_bike_status.json
system_hours,https://api.nextbike.net/maps/gbfs/v1/nextbike_nj/en/system_hours.json
system_regions,https://api.nextbike.net/maps/gbfs/v1/nextbike_nj/en/system_regions.json
gbfs,http://www.juicebikeshare.com/opendata/gbfs.json
system_information,http://www.juicebikeshare.com/opendata/system_information.json
station_information,http://www.juicebikeshare.com/opendata/station_information.json
station_status,http://www.juicebikeshare.com/opendata/station_status.json
free_bike_status,http://www.juicebikeshare.com/opendata/free_bike_status.json
system_hours,http://www.juicebikeshare.com/opendata/system_hours.json
system_calendar,http://www.juicebikeshare.com/opendata/system_calendar.json
system_regions,http://www.juicebikeshare.com/opendata/system_regions.json
system_pricing_plans,http://www.juicebikeshare.com/opendata/system_pricing_plans.json
system_alerts,http://www.juicebikeshare.com/opendata/system_alerts.json
gbfs,http://atx.jumpbikes.com/opendata/gbfs.json
system_information,http://atx.jumpbikes.com/opendata/system_information.json
station_information,http://atx.jumpbikes.com/opendata/station_information.json
station_status,http://atx.jumpbikes.com/opendata/station_status.json
free_bike_status,http://atx.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://atx.jumpbikes.com/opendata/system_hours.json
system_calendar,http://atx.jumpbikes.com/opendata/system_calendar.json
system_regions,http://atx.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://atx.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://atx.jumpbikes.com/opendata/system_alerts.json
gbfs,http://chi.jumpbikes.com/opendata/gbfs.json
system_information,http://chi.jumpbikes.com/opendata/system_information.json
station_information,http://chi.jumpbikes.com/opendata/station_information.json
station_status,http://chi.jumpbikes.com/opendata/station_status.json
free_bike_status,http://chi.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://chi.jumpbikes.com/opendata/system_hours.json
system_calendar,http://chi.jumpbikes.com/opendata/system_calendar.json
system_regions,http://chi.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://chi.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://chi.jumpbikes.com/opendata/system_alerts.json
gbfs,http://dc.jumpmobility.com/opendata/gbfs.json
system_information,http://dc.jumpmobility.com/opendata/system_information.json
station_information,http://dc.jumpmobility.com/opendata/station_information.json
station_status,http://dc.jumpmobility.com/opendata/station_status.json
free_bike_status,http://dc.jumpmobility.com/opendata/free_bike_status.json
system_hours,http://dc.jumpmobility.com/opendata/system_hours.json
system_calendar,http://dc.jumpmobility.com/opendata/system_calendar.json
system_regions,http://dc.jumpmobility.com/opendata/system_regions.json
system_pricing_plans,http://dc.jumpmobility.com/opendata/system_pricing_plans.json
system_alerts,http://dc.jumpmobility.com/opendata/system_alerts.json
gbfs,http://den.jumpbikes.com/opendata/gbfs.json
system_information,http://den.jumpbikes.com/opendata/system_information.json
station_information,http://den.jumpbikes.com/opendata/station_information.json
station_status,http://den.jumpbikes.com/opendata/station_status.json
free_bike_status,http://den.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://den.jumpbikes.com/opendata/system_hours.json
system_calendar,http://den.jumpbikes.com/opendata/system_calendar.json
system_regions,http://den.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://den.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://den.jumpbikes.com/opendata/system_alerts.json
gbfs,http://la.jumpbikes.com/opendata/gbfs.json
system_information,http://la.jumpbikes.com/opendata/system_information.json
station_information,http://la.jumpbikes.com/opendata/station_information.json
station_status,http://la.jumpbikes.com/opendata/station_status.json
free_bike_status,http://la.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://la.jumpbikes.com/opendata/system_hours.json
system_calendar,http://la.jumpbikes.com/opendata/system_calendar.json
system_regions,http://la.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://la.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://la.jumpbikes.com/opendata/system_alerts.json
gbfs,http://nyc.jumpbikes.com/opendata/gbfs.json
system_information,http://nyc.jumpbikes.com/opendata/system_information.json
station_information,http://nyc.jumpbikes.com/opendata/station_information.json
station_status,http://nyc.jumpbikes.com/opendata/station_status.json
free_bike_status,http://nyc.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://nyc.jumpbikes.com/opendata/system_hours.json
system_calendar,http://nyc.jumpbikes.com/opendata/system_calendar.json
system_regions,http://nyc.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://nyc.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://nyc.jumpbikes.com/opendata/system_alerts.json
gbfs,http://pvd.jumpbikes.com/opendata/gbfs.json
system_information,http://pvd.jumpbikes.com/opendata/system_information.json
station_information,http://pvd.jumpbikes.com/opendata/station_information.json
station_status,http://pvd.jumpbikes.com/opendata/station_status.json
free_bike_status,http://pvd.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://pvd.jumpbikes.com/opendata/system_hours.json
system_calendar,http://pvd.jumpbikes.com/opendata/system_calendar.json
system_regions,http://pvd.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://pvd.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://pvd.jumpbikes.com/opendata/system_alerts.json
gbfs,http://sac.jumpbikes.com/opendata/gbfs.json
system_information,http://sac.jumpbikes.com/opendata/system_information.json
station_information,http://sac.jumpbikes.com/opendata/station_information.json
station_status,http://sac.jumpbikes.com/opendata/station_status.json
free_bike_status,http://sac.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://sac.jumpbikes.com/opendata/system_hours.json
system_calendar,http://sac.jumpbikes.com/opendata/system_calendar.json
system_regions,http://sac.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://sac.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://sac.jumpbikes.com/opendata/system_alerts.json
gbfs,http://san.jumpbikes.com/opendata/gbfs.json
system_information,http://san.jumpbikes.com/opendata/system_information.json
station_information,http://san.jumpbikes.com/opendata/station_information.json
station_status,http://san.jumpbikes.com/opendata/station_status.json
free_bike_status,http://san.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://san.jumpbikes.com/opendata/system_hours.json
system_calendar,http://san.jumpbikes.com/opendata/system_calendar.json
system_regions,http://san.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://san.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://san.jumpbikes.com/opendata/system_alerts.json
gbfs,http://sf.jumpbikes.com/opendata/gbfs.json
system_information,http://sf.jumpbikes.com/opendata/system_information.json
station_information,http://sf.jumpbikes.com/opendata/station_information.json
station_status,http://sf.jumpbikes.com/opendata/station_status.json
free_bike_status,http://sf.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://sf.jumpbikes.com/opendata/system_hours.json
system_calendar,http://sf.jumpbikes.com/opendata/system_calendar.json
system_regions,http://sf.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://sf.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://sf.jumpbikes.com/opendata/system_alerts.json
gbfs,http://sc.jumpbikes.com/opendata/gbfs.json
system_information,http://sc.jumpbikes.com/opendata/system_information.json
station_information,http://sc.jumpbikes.com/opendata/station_information.json
station_status,http://sc.jumpbikes.com/opendata/station_status.json
free_bike_status,http://sc.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://sc.jumpbikes.com/opendata/system_hours.json
system_calendar,http://sc.jumpbikes.com/opendata/system_calendar.json
system_regions,http://sc.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://sc.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://sc.jumpbikes.com/opendata/system_alerts.json
gbfs,http://sea.jumpbikes.com/opendata/gbfs.json
system_information,http://sea.jumpbikes.com/opendata/system_information.json
station_information,http://sea.jumpbikes.com/opendata/station_information.json
station_status,http://sea.jumpbikes.com/opendata/station_status.json
free_bike_status,http://sea.jumpbikes.com/opendata/free_bike_status.json
system_hours,http://sea.jumpbikes.com/opendata/system_hours.json
system_calendar,http://sea.jumpbikes.com/opendata/system_calendar.json
system_regions,http://sea.jumpbikes.com/opendata/system_regions.json
system_pricing_plans,http://sea.jumpbikes.com/opendata/system_pricing_plans.json
system_alerts,http://sea.jumpbikes.com/opendata/system_alerts.json
gbfs,https://gbfs.bcycle.com/bcycle_kc/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_kc/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_kc/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_kc/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_kc/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_kc/system_regions.json
system_information,https://data.lime.bike/api/partners/v1/gbfs/arlington/system_information
station_information,https://data.lime.bike/api/partners/v1/gbfs/arlington/station_information
station_status,https://data.lime.bike/api/partners/v1/gbfs/arlington/station_status
free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/arlington/free_bike_status
system_information,https://data.lime.bike/api/partners/v1/gbfs/chicago/system_information
station_information,https://data.lime.bike/api/partners/v1/gbfs/chicago/station_information
station_status,https://data.lime.bike/api/partners/v1/gbfs/chicago/station_status
free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/chicago/free_bike_status
system_information,https://data.lime.bike/api/partners/v1/gbfs/detroit/system_information
station_information,https://data.lime.bike/api/partners/v1/gbfs/detroit/station_information
station_status,https://data.lime.bike/api/partners/v1/gbfs/detroit/station_status
free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/detroit/free_bike_status
system_information,https://data.lime.bike/api/partners/v1/gbfs/los_angeles/system_information
station_information,https://data.lime.bike/api/partners/v1/gbfs/los_angeles/station_information
station_status,https://data.lime.bike/api/partners/v1/gbfs/los_angeles/station_status
free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/los_angeles/free_bike_status
system_information,https://data.lime.bike/api/partners/v1/gbfs/new_york/system_information
station_information,https://data.lime.bike/api/partners/v1/gbfs/new_york/station_information
station_status,https://data.lime.bike/api/partners/v1/gbfs/new_york/station_status
free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/new_york/free_bike_status
system_information,https://data.lime.bike/api/partners/v1/gbfs/washington_dc/system_information
station_information,https://data.lime.bike/api/partners/v1/gbfs/washington_dc/station_information
station_status,https://data.lime.bike/api/partners/v1/gbfs/washington_dc/station_status
free_bike_status,https://data.lime.bike/api/partners/v1/gbfs/washington_dc/free_bike_status
gbfs,https://gbfs.bcycle.com/bcycle_linkdayton/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_linkdayton/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_linkdayton/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_linkdayton/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_linkdayton/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_linkdayton/system_regions.json
system_information,http://lou.publicbikesystem.net/ube/gbfs/v1/en/system_information
station_information,http://lou.publicbikesystem.net/ube/gbfs/v1/en/station_information
station_status,http://lou.publicbikesystem.net/ube/gbfs/v1/en/station_status
system_pricing_plans,http://lou.publicbikesystem.net/ube/gbfs/v1/en/system_pricing_plans
gbfs,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/gbfs.json
system_information,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_information.json
station_information,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/station_information.json
station_status,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/station_status.json
free_bike_status,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/free_bike_status.json
system_hours,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_hours.json
system_calendar,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_calendar.json
system_regions,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_regions.json
system_pricing_plans,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_pricing_plans.json
system_alerts,https://s3.amazonaws.com/lyft-lastmile-production-iad/lbs/dca/system_alerts.json
gbfs,https://gbfs.bcycle.com/bcycle_madison/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_madison/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_madison/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_madison/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_madison/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_madison/system_regions.json
gbfs,https://gbfs.bcycle.com/bcycle_mcallen/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_mcallen/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_mcallen/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_mcallen/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_mcallen/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_mcallen/system_regions.json
gbfs,https://gbfs.bcycle.com/bcycle_lametro/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_lametro/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_lametro/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_lametro/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_lametro/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_lametro/system_regions.json
free_bike_status,https://gbfs.bcycle.com/bcycle_lametro/free_bike_status.json
system_information,http://det.publicbikesystem.net/ube/gbfs/v1/en/system_information
station_information,http://det.publicbikesystem.net/ube/gbfs/v1/en/station_information
station_status,http://det.publicbikesystem.net/ube/gbfs/v1/en/station_status
system_pricing_plans,http://det.publicbikesystem.net/ube/gbfs/v1/en/system_pricing_plans
gbfs,https://gbfs.bcycle.com/bcycle_nashville/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_nashville/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_nashville/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_nashville/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_nashville/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_nashville/system_regions.json
system_alerts,https://gbfs.minneapolis.8d.com/gbfs/en/system_alerts.json
system_calendar,https://gbfs.minneapolis.8d.com/gbfs/en/system_calendar.json
station_status,https://gbfs.minneapolis.8d.com/gbfs/en/station_status.json
free_bike_status,https://gbfs.minneapolis.8d.com/gbfs/en/free_bike_status.json
station_information,https://gbfs.minneapolis.8d.com/gbfs/en/station_information.json
system_pricing_plans,https://gbfs.minneapolis.8d.com/gbfs/en/system_pricing_plans.json
system_information,https://gbfs.minneapolis.8d.com/gbfs/en/system_information.json
gbfs,https://gbfs.bcycle.com/bcycle_spokies/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_spokies/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_spokies/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_spokies/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_spokies/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_spokies/system_regions.json
gbfs,https://gbfs.bcycle.com/bcycle_coloradosprings/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_coloradosprings/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_coloradosprings/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_coloradosprings/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_coloradosprings/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_coloradosprings/system_regions.json
free_bike_status,https://gbfs.bcycle.com/bcycle_coloradosprings/free_bike_status.json
gbfs,https://gbfs.bcycle.com/bcycle_rapidcity/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_rapidcity/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_rapidcity/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_rapidcity/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_rapidcity/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_rapidcity/system_regions.json
gbfs,http://reddybikeshare.socialbicycles.com/opendata/gbfs.json
system_information,http://reddybikeshare.socialbicycles.com/opendata/system_information.json
station_information,http://reddybikeshare.socialbicycles.com/opendata/station_information.json
station_status,http://reddybikeshare.socialbicycles.com/opendata/station_status.json
free_bike_status,http://reddybikeshare.socialbicycles.com/opendata/free_bike_status.json
system_hours,http://reddybikeshare.socialbicycles.com/opendata/system_hours.json
system_calendar,http://reddybikeshare.socialbicycles.com/opendata/system_calendar.json
system_regions,http://reddybikeshare.socialbicycles.com/opendata/system_regions.json
system_pricing_plans,http://reddybikeshare.socialbicycles.com/opendata/system_pricing_plans.json
system_alerts,http://reddybikeshare.socialbicycles.com/opendata/system_alerts.json
gbfs,http://relaybikeshare.socialbicycles.com/opendata/gbfs.json
system_information,http://relaybikeshare.socialbicycles.com/opendata/system_information.json
station_information,http://relaybikeshare.socialbicycles.com/opendata/station_information.json
station_status,http://relaybikeshare.socialbicycles.com/opendata/station_status.json
free_bike_status,http://relaybikeshare.socialbicycles.com/opendata/free_bike_status.json
system_hours,http://relaybikeshare.socialbicycles.com/opendata/system_hours.json
system_calendar,http://relaybikeshare.socialbicycles.com/opendata/system_calendar.json
system_regions,http://relaybikeshare.socialbicycles.com/opendata/system_regions.json
system_pricing_plans,http://relaybikeshare.socialbicycles.com/opendata/system_pricing_plans.json
system_alerts,http://relaybikeshare.socialbicycles.com/opendata/system_alerts.json
gbfs,https://gbfs.bcycle.com/bcycle_rtcbikeshare/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_rtcbikeshare/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_rtcbikeshare/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_rtcbikeshare/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_rtcbikeshare/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_rtcbikeshare/system_regions.json
gbfs,https://gbfs.bcycle.com/bcycle_sanantonio/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_sanantonio/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_sanantonio/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_sanantonio/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_sanantonio/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_sanantonio/system_regions.json
gbfs,https://gbfs.bcycle.com/bcycle_catbike/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_catbike/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_catbike/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_catbike/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_catbike/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_catbike/system_regions.json
system_information,https://api.nextbike.net/maps/gbfs/v1/nextbike_wb/en/system_information.json
station_information,https://api.nextbike.net/maps/gbfs/v1/nextbike_wb/en/station_information.json
station_status,https://api.nextbike.net/maps/gbfs/v1/nextbike_wb/en/station_status.json
free_bike_status,https://api.nextbike.net/maps/gbfs/v1/nextbike_wb/en/free_bike_status.json
system_hours,https://api.nextbike.net/maps/gbfs/v1/nextbike_wb/en/system_hours.json
system_regions,https://api.nextbike.net/maps/gbfs/v1/nextbike_wb/en/system_regions.json
gbfs,http://sobilongbeach.com/opendata/gbfs.json
system_information,http://sobilongbeach.com/opendata/system_information.json
station_information,http://sobilongbeach.com/opendata/station_information.json
station_status,http://sobilongbeach.com/opendata/station_status.json
free_bike_status,http://sobilongbeach.com/opendata/free_bike_status.json
system_hours,http://sobilongbeach.com/opendata/system_hours.json
system_calendar,http://sobilongbeach.com/opendata/system_calendar.json
system_regions,http://sobilongbeach.com/opendata/system_regions.json
system_pricing_plans,http://sobilongbeach.com/opendata/system_pricing_plans.json
system_alerts,http://sobilongbeach.com/opendata/system_alerts.json
gbfs,https://gbfs.bcycle.com/bcycle_spartanburg/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_spartanburg/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_spartanburg/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_spartanburg/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_spartanburg/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_spartanburg/system_regions.json
system_information,https://web.spin.pm/api/gbfs/v1/detroit/system_information
free_bike_status,https://web.spin.pm/api/gbfs/v1/detroit/free_bike_status
system_information,https://web.spin.pm/api/gbfs/v1/washington_dc/system_information
free_bike_status,https://web.spin.pm/api/gbfs/v1/washington_dc/free_bike_status
gbfs,https://gbfs.bcycle.com/bcycle_startbike/gbfs.json
system_information,https://gbfs.bcycle.com/bcycle_startbike/system_information.json
station_information,https://gbfs.bcycle.com/bcycle_startbike/station_information.json
station_status,https://gbfs.bcycle.com/bcycle_startbike/station_status.json
system_pricing_plans,https://gbfs.bcycle.com/bcycle_startbike/system_pricing_plans.json
system_regions,https://gbfs.bcycle.com/bcycle_startbike/system_regions.json
free_bike_status,https://gbfs.bcycle.com/bcycle_startbike/free_bike_status.json
gbfs,http://topekametrobikes.org/opendata/gbfs.json
system_information,http://topekametrobikes.org/opendata/system_information.json
station_information,http://topekametrobikes.org/opendata/station_information.json
station_status,http://topekametrobikes.org/opendata/station_status.json
free_bike_status,http://topekametrobikes.org/opendata/free_bike_status.json
system_hours,http://topekametrobikes.org/opendata/system_hours.json
system_calendar,http://topekametrobikes.org/opendata/system_calendar.json
system_regions,http://topekametrobikes.org/opendata/system_regions.json
system_pricing_plans,http://topekametrobikes.org/opendata/system_pricing_plans.json
system_alerts,http://topekametrobikes.org/opendata/system_alerts.json
system_information,http://tuc.publicbikesystem.net/ube/gbfs/v1/en/system_information
station_information,http://tuc.publicbikesystem.net/ube/gbfs/v1/en/station_information
station_status,http://tuc.publicbikesystem.net/ube/gbfs/v1/en/station_status
system_pricing_plans,http://tuc.publicbikesystem.net/ube/gbfs/v1/en/system_pricing_plans
gbfs,http://ubike.virginia.edu/opendata/gbfs.json
system_information,http://ubike.virginia.edu/opendata/system_information.json
station_information,http://ubike.virginia.edu/opendata/station_information.json
station_status,http://ubike.virginia.edu/opendata/station_status.json
free_bike_status,http://ubike.virginia.edu/opendata/free_bike_status.json
system_hours,http://ubike.virginia.edu/opendata/system_hours.json
system_calendar,http://ubike.virginia.edu/opendata/system_calendar.json
system_regions,http://ubike.virginia.edu/opendata/system_regions.json
system_pricing_plans,http://ubike.virginia.edu/opendata/system_pricing_plans.json
system_alerts,http://ubike.virginia.edu/opendata/system_alerts.json
system_information,http://asp.publicbikesystem.net/ube/gbfs/v1/en/system_information
station_information,http://asp.publicbikesystem.net/ube/gbfs/v1/en/station_information
station_status,http://asp.publicbikesystem.net/ube/gbfs/v1/en/station_status
system_pricing_plans,http://asp.publicbikesystem.net/ube/gbfs/v1/en/system_pricing_plans
